69451
12286 12285 13671
31698 31810 31697
12471 12285 13373
22543 7556 22255
6016 13180 755
32147 32146 32042
12888 19670 22561
22111 22206 22205
33878 34004 33877
11355 9101 7698
13412 13507 13411
12471 13373 4342
12263 12471 4342
12173 182 32903
11782 8962 11214
12007 12263 4342
12024 11782 11214
36 13388 12853
11922 12007 4342
16329 16171 16172
16769 34000 34127
13719 13718 13625
21624 21719 21718
13434 13529 13433
13626 13719 13625
13626 13625 13528
13529 13626 13528
20529 20454 5631
22272 12205 4236
2667 11783 13292
21100 24729 24674
16348 11298 12588
13036 34455 34706
12449 13751 8962
11782 12449 8962
11033 11089 11088
11032 11031 32744
11089 11149 11148
11088 11089 11148
11149 11217 11216
11148 11149 11216
21263 2551 17194
34483 34459 34501
10843 10733 9414
22273 22272 4236
12425 12515 12424
14371 20744 22584
12333 12425 12332
12603 12602 12514
12158 12245 12157
12515 12514 12424
12071 12158 12070
12333 12332 12244
11987 12071 11986
12245 12244 12157
11904 11987 11903
12158 12157 12070
11823 11904 11822
12071 12070 11986
11740 11823 11739
11987 11986 11903
11661 11740 11660
11904 11903 11822
11583 11661 11582
11823 11822 11739
11583 11582 11503
11740 11739 11660
11504 11583 11503
11661 11660 11582
34665 34634 34664
4751 2664 15072
12440 13264 13360
34443 34616 34729
19336 19337 19808
19644 19727 19726
11760 3934 13097
1204 7722 9540
11416 11498 11415
13639 15449 10714
11577 11576 11497
11498 11577 11497
11817 11816 11733
11734 11817 11733
8364 6626 1340
16345 14788 15589
19583 19582 12320
6626 15589 1340
12940 21091 20989
6626 16345 15589
19801 19802 20547
20340 12146 20256
19284 19254 19255
33496 33623 33495
20124 20202 20201
34426 34811 34778
11983 11982 11899
19269 5143 7490
11657 11656 11578
11579 11657 11578
11579 11578 11499
11500 11579 11499
11337 11418 11336
11500 11499 11417
11260 11259 11190
11418 11500 11417
11069 11129 11068
11191 11190 11128
11024 11069 11023
11129 11191 11128
10430 4322 8957
11129 11128 11068
5249 2528 1196
34818 34297 34704
13293 12853 2771
13110 4853 13001
17981 17891 17982
20123 20124 20201
30345 30344 30277
7001 7108 7000
4473 22033 2362
860 10215 12439
13619 13712 13618
12114 15031 15030
11735 11818 11734
13619 13618 13521
10886 15437 22228
11899 11898 11817
12973 13063 12972
22227 20037 20038
30697 30796 30795
12364 23752 34763
11044 13103 13005
33773 33899 33772
9990 6801 13797
8366 11044 13005
13087 13088 13751
2256 1102 2516
12449 13087 13751
13748 13552 13088
13087 13748 13088
13748 11758 13569
13552 13748 13569
25404 29871 29870
3045 13744 13569
11758 3045 13569
12311 12312 12402
14956 1456 14955
22213 22309 22308
12403 12493 12492
13798 9990 13797
12698 12697 12607
5637 3931 1215
12537 12927 6801
12285 13667 13671
12205 13200 20636
3948 5764 755
29914 29972 29913
28142 28815 26568
22216 22215 22120
19850 19768 5466
19352 19386 19842
24478 23108 22747
23731 12259 23516
4236 12205 20636
13200 19278 19277
29863 25410 29864
29867 25406 29868
34804 34785 34541
20636 13200 19277
31062 31161 31061
24441 24440 24486
19966 19967 20043
25000 21100 23605
12079 12078 11993
22224 20733 21748
14293 21937 21462
13340 13434 13339
13529 13528 13433
17538 16949 14151
19957 22616 21943
21769 23842 23796
2160 5252 2159
32601 32728 32600
23918 22901 24289
6602 26789 28548
14908 13479 20725
17626 19104 3638
11034 11090 11089
32744 11033 11032
11090 11150 11149
11089 11090 11149
11150 11218 11217
11149 11150 11217
6998 11216 6999
27966 28099 27965
12245 12333 12244
8476 8375 8376
34346 34828 34820
12425 12424 12332
10211 12 11537
34491 382 64
11295 10211 11537
22138 10327 15577
10754 4574 4444
10629 10754 4444
10697 10671 13281
9842 9957 9956
12160 12159 12072
7619 8234 10368
11906 11989 11905
12073 12072 11988
21178 21858 21760
34307 8540 7735
13060 13154 13059
12878 12877 12784
19643 19666 20456
20454 20529 14908
11222 5343 12466
18196 18672 18294
11341 11340 11264
11422 11421 11340
11134 11196 11133
11265 11341 11264
11265 11264 11195
11196 11265 11195
20463 21372 20461
28233 28367 28232
33225 33224 33089
25406 29867 29866
21066 21067 21156
21170 21171 2298
19062 18779 15052
21910 21911 22008
11817 11898 11816
11898 11897 11816
11981 11980 11897
11898 11981 11897
27037 26925 11979
11980 12064 11979
23191 23135 29604
31369 31368 31265
28893 29020 28892
19798 19799 19877
533 119 19
22586 22585 22491
4338 10962 9876
12440 12530 13264
11248 11247 11178
34338 34398 34766
11145 12189 1746
11069 11068 11023
11336 11335 11259
11191 11260 11190
11417 11416 11335
11260 11336 11259
2121 9299 5473
11336 11417 11335
18421 19933 17768
11351 11306 10867
3042 2907 10683
26099 27391 27390
26765 26766 26879
3179 4080 9632
21717 21718 21814
21342 21435 21434
12706 12796 3564
12367 12706 3564
13187 11154 13736
12706 14771 1678
12309 12400 12399
12308 12309 12399
13205 8109 7730
10457 7409 9513
32825 32957 32824
19278 19725 19722
13522 13619 13521
12836 11355 11277
11818 11899 11817
13522 13521 13426
20037 19958 20038
11982 11981 11898
16704 23707 23706
10359 8723 10870
34775 9392 11683
11358 13363 12992
7000 11218 7001
29861 25412 29862
15763 15915 13650
11761 14 5381
13652 12843 12452
11796 11877 11876
12451 12452 13671
12451 13652 12452
19286 19257 19258
13667 12451 13671
24800 24799 4069
22426 21665 14643
33872 33873 33999
11461 11782 12024
11939 11461 12024
11924 12449 11782
11461 11924 11782
12719 13087 12449
11924 12719 12449
29860 25413 29861
13479 7848 20725
11065 11125 11064
24682 23465 11429
7556 14910 22255
10557 20384 20383
20031 19954 17698
12600 12690 12599
23550 24682 11429
34823 34450 34345
19277 19278 19722
11829 23351 20491
12719 9976 13748
16808 16897 16896
13087 12719 13748
9976 12807 11758
14157 19591 16021
13748 9976 11758
3508 3894 15871
34763 34540 12364
21846 22041 21462
22133 22229 22224
13247 13340 13246
13434 13433 13339
20038 19957 21742
16335 14723 21868
28099 28236 28235
22325 22229 22419
24180 23655 23977
20697 24720 24818
22012 22013 22110
11275 11206 13080
12807 13463 3045
11758 12807 3045
11035 11091 11090
32617 11034 11033
11091 11151 11150
11090 11091 11150
11151 11219 11218
11150 11151 11218
10465 10622 13190
8128 771 12992
8122 8017 11951
11341 11422 11340
22013 22111 22110
3054 10619 3052
21818 21819 21914
13080 13079 11814
21721 21722 21818
21914 21915 22012
11995 24413 25078
21915 22013 22012
23548 23438 21055
21819 21915 21914
26306 12088 22680
24102 24108 25170
23392 23670 23323
24413 24548 25078
3589 5128 11002
24461 23317 24479
13069 3696 15462
24428 23670 23392
17179 22412 22316
20933 2644 12630
3950 11762 11674
11762 11682 11674
25495 11139 11079
11062 11123 25681
27333 20599 27223
34736 34760 29408
19958 20216 19957
18669 22326 20200
20216 21551 21367
34473 34295 34681
34387 34580 34795
12745 13122 7784
34488 34301 34751
13511 13510 13415
11379 9166 1901
1901 9166 3179
11369 11379 1901
9166 10938 3179
11981 12065 11980
12065 12064 11980
12509 12508 12418
12419 12509 12418
24567 24566 16169
26925 26810 11896
23597 17057 20537
12641 12674 22446
20372 20371 19582
22658 20340 6268
7718 533 532
9876 7718 532
701 1651 267
34651 34323 34758
13285 2790 3042
10962 7718 9876
11351 2790 11306
2907 9632 10683
9299 11351 10867
2790 2907 3042
2516 1102 206
2790 13285 11306
12051 12138 12050
12223 12222 12137
26189 26674 18553
10215 11852 12439
8554 19298 16497
20546 20547 21644
19725 20480 20479
11963 11962 11878
11813 22543 2132
17891 17981 17890
29584 29516 26096
21356 21449 21355
19722 19725 20479
20480 21473 21472
20479 20480 21472
21473 14911 14604
21472 21473 14604
14911 20543 20542
14604 14911 20542
5473 9053 13710
13427 13522 13426
12947 12525 20542
11899 11982 11898
13427 13426 13332
9427 9541 34831
12066 12065 11981
7180 13281 10671
12348 12440 13360
13473 34239 6642
20543 12947 20542
11796 11795 11713
28098 28099 28235
12465 13765 9561
12160 12247 12159
11683 12465 9561
26441 18546 28689
12335 12334 12246
25681 11123 25680
17583 17673 18433
25587 11202 11139
14229 14338 7591
32429 32893 2821
13463 2791 3045
12402 12403 12492
11319 11318 11243
12499 12410 16346
12493 12582 12581
2274 15133 15132
16508 12499 16346
24888 24806 23615
29863 25411 25410
24674 24220 24812
20429 23939 20515
22110 22111 22205
20920 19359 19600
12780 12779 12689
11196 11195 11133
19346 20571 17532
13055 13149 13148
24440 24441 23918
13384 6874 24637
19634 20381 19597
22743 20963 24357
29864 25409 29865
20374 20373 19588
31490 31599 31489
31214 31316 31213
33783 108 6671
33675 14532 14533
13079 12826 11814
11651 1091 12709
13019 11227 13018
24000 23635 25033
12782 12783 12875
12876 12968 12967
12138 12223 12137
11879 11878 11797
21095 15175 12850
12506 12505 12415
12272 11929 11841
11295 11537 1315
12826 20385 8473
12710 11206 12709
32288 32287 32183
25300 24073 25162
33648 33647 33520
28236 28370 28369
32559 32686 32685
11035 11034 32617
11092 11152 11151
11091 11092 11151
13320 13319 13226
11151 11152 11219
12427 12426 12334
5365 5364 5233
12080 11994 26822
14118 14032 14119
13757 11461 11939
24888 23268 24806
34453 34351 34409
12009 11924 11461
13757 12009 11461
12810 12719 11924
12009 12810 11924
5212 9976 12719
12810 5212 12719
5212 11935 12807
9976 5212 12807
9559 13463 12807
11935 9559 12807
7914 1920 8836
9559 7591 13463
11244 11319 11243
11963 12048 11962
12581 12582 12671
11994 12079 11993
12167 12079 12080
23968 24486 23257
22928 23180 23130
20963 23548 21055
23231 23174 25304
14341 14459 14458
18072 20285 18073
11907 11908 11990
12075 12074 11990
22224 21748 10557
22229 22325 20733
12981 12411 12436
12500 12411 4238
11762 11045 11682
12823 10011 11850
34834 27869 27608
11221 13110 13675
12962 12963 13052
13147 13242 13241
13053 13147 13146
13052 13053 13146
12509 12597 12508
12597 12596 12508
12687 12686 12596
12597 12687 12596
11497 11496 11414
11415 11497 11414
15037 23705 16339
24158 25561 22683
12146 12320 20256
22658 6268 22464
14329 8572 9735
22557 22658 22464
20340 20256 6268
11118 11117 11058
1340 15589 13639
13080 11814 972
29972 29971 29913
30028 30090 30089
12134 12219 12133
19730 19729 19646
34066 34063 2039
9645 9876 351
12868 12960 12867
12960 13050 12959
13050 13049 12959
11622 12646 12645
13426 13425 13331
13050 13144 13143
13144 13239 13143
13332 13426 13331
13239 13332 13331
13238 13239 13331
13521 13520 13425
13426 13521 13425
13618 13617 13520
13521 13618 13520
13711 13710 13617
13618 13711 13617
13711 5473 13710
10867 11689 9053
13070 19675 12525
83 4338 9645
13333 13427 13332
12947 13070 12525
12420 12419 12327
13240 13333 13332
13030 12626 11468
12328 12420 12327
22606 6015 19675
31167 31268 31166
1770 8207 1663
13238 13331 13237
13070 22606 19675
25408 29866 29865
19670 19666 22561
29583 26533 26419
22659 13188 13096
32450 32567 32449
11810 26910 27022
13188 13097 11944
16949 19765 19766
12166 12165 12078
12817 13380 5205
22901 24288 24289
12583 25302 12582
11119 11182 11181
14370 14488 13259
34624 34423 34333
34001 34000 33874
33383 33516 33382
33875 34001 33874
23418 23346 20956
12705 21117 21136
12247 12335 12246
21117 22980 21136
18073 20286 17983
11152 6895 11219
13054 13055 13148
11134 11133 11073
2773 105 22562
13149 13244 13243
12079 12166 12078
8852 6874 11160
20381 20376 19597
12253 12252 12165
3508 8364 3894
13440 22559 15033
11206 13079 13080
19767 15166 11651
15166 1091 11651
11206 11275 12709
22716 22083 23606
12454 34540 34763
12968 13058 13057
12875 12876 12967
12964 12965 13054
19965 20042 19964
12515 12603 12514
12693 12692 12602
11227 12272 11841
12272 12729 1315
12729 11295 1315
11929 12272 1315
22606 12122 13444
29405 20815 26415
16697 29735 6823
33521 33648 33520
28235 28236 28369
28370 28505 28504
28369 28370 28504
12429 12430 12519
11091 32501 11092
11426 11425 11344
12036 12123 8332
23594 24362 20407
11202 11201 11139
29966 29965 29907
34694 34765 34509
34685 34643 34599
33044 20701 33045
11757 12009 13757
13756 11757 13757
12629 12810 12009
11757 12629 12009
12204 27 12017
30216 30281 30215
15953 9843 16105
31268 31371 31267
12162 12161 12074
11991 12075 11990
12880 12972 12879
13062 13061 12971
13736 20832 19298
12411 16026 4238
22421 22133 15175
12706 12256 14771
6015 22606 13444
11045 11221 13675
973 11437 16386
4323 5470 16504
12688 12778 12687
12963 12962 12870
12871 12870 12777
12778 12871 12777
12777 12776 12686
12962 13052 13051
12687 12777 12686
12870 12869 12776
11653 11654 26585
11576 11654 11575
30865 30864 30758
32229 32228 32124
3042 10683 3681
5202 3042 3681
13049 13050 13143
13239 13238 13143
12851 5757 5249
5249 5757 2528
3765 3896 16028
19583 20372 19582
12622 314 532
13581 12851 5249
351 532 4217
20357 20356 20273
12236 12235 12148
12324 12323 12235
25325 25524 24469
11745 26476 26591
11188 11187 11125
12036 8227 11951
12775 12868 12774
11126 11188 11125
12685 12775 12684
12960 12959 12867
12595 12685 12594
12868 12867 12774
12507 12595 12506
12775 12774 12684
12417 12507 12416
12685 12684 12594
26470 11575 11654
12595 12594 12506
9876 532 351
24610 24614 23703
22137 22441 22440
34290 34565 34636
13239 13240 13332
22521 22137 22440
12510 12509 12419
13050 13051 13144
11521 13100 13655
12420 12510 12419
34674 34566 34446
13013 11521 13655
12122 15717 14523
12690 12689 12599
13444 12122 14523
34751 34397 11844
31371 31370 31267
30486 30571 30485
17430 19800 19719
19811 19887 19886
17441 19726 19727
12075 12162 12074
12369 13763 9650
9673 10361 12457
10108 5212 12810
12629 10108 12810
12021 11935 5212
10108 12021 5212
12354 9559 11935
12021 12354 11935
11278 7591 9559
12354 11278 9559
12135 12134 12047
25137 23677 23490
11442 12369 11443
11138 11137 11077
11078 11138 11077
11074 11134 11073
34789 6603 25545
13148 13149 13243
17442 19727 19810
22562 22659 13096
13337 13336 13243
21748 21846 21462
6874 8852 10856
12166 12079 12167
22041 14293 21462
23268 23262 24806
25536 23851 24445
20733 21846 21748
24117 24461 24600
30304 30371 30370
11227 11841 13018
12693 12783 12692
12967 12968 13057
8861 8996 9446
8996 8989 9446
12603 12693 12602
12783 12782 12692
25405 29868 25406
25411 29862 25412
11269 11268 11199
11269 11345 11268
11856 11939 34496
22899 24045 24044
20362 20278 18070
11618 11619 12920
28640 28639 28504
431 432 20711
28505 28640 28504
12429 12519 12428
12762 13389 6509
3950 26786 34389
11345 11426 11344
12368 12817 12726
34803 34684 11939
4729 5335 13274
13273 10394 7780
19539 16508 19621
28769 28768 28639
33624 33749 33623
27596 20609 27597
30300 30301 30367
33875 33874 33748
33899 34025 33898
34151 34150 34024
34500 34588 34544
33998 33999 34123
11280 11757 13756
11527 11280 13756
12448 12629 11757
11280 12448 11757
13083 10108 12629
12448 13083 12629
13083 12106 12021
10108 13083 12021
11466 13373 8366
12452 13123 11044
13671 11044 8366
12286 13671 8366
13156 13155 13061
12972 13062 12971
13062 13156 13061
13251 13250 13155
13343 13342 13249
13343 13437 13342
13250 13343 13249
13437 13436 13342
15717 21458 21553
11222 973 5343
11221 11223 13110
11026 11072 11071
12600 12599 12511
12778 12777 12687
12512 12600 12511
12598 12688 12597
12962 12961 12869
12777 12870 12776
11576 11575 11496
11497 11576 11496
97 14665 12549
12273 34609 12186
11363 12837 8781
24474 20006 19927
34668 34737 34833
29849 29903 29848
12018 19539 9320
11257 11333 11256
11257 11256 11187
22784 23106 24385
11188 11257 11187
11333 11332 11256
12236 12324 12235
11979 26925 11896
12324 12416 12323
12506 12594 12505
2489 1196 3940
12711 14507 19438
20093 24807 20012
19886 19887 19964
34604 33671 33917
11162 13001 12676
11529 12113 13394
21748 21462 20384
13001 11529 13394
33671 34604 34356
14660 14541 15168
14523 15717 21553
193 15028 21553
20216 22616 19957
22330 22426 21367
21458 193 21553
24746 24686 23976
29862 25411 29863
4338 9876 9645
22681 24339 24337
193 19723 19724
28813 29457 28567
13145 13240 13239
15028 193 19724
17637 2549 2423
13144 13145 13239
11860 11861 13100
13675 11162 11444
11521 11860 13100
11463 1876 11861
11860 11463 11861
11463 12626 1876
12735 981 11781
12626 12264 1876
19810 19811 19886
31475 31474 31370
12249 12248 12161
10816 11154 13187
7268 13772 7488
12162 12249 12161
12106 12445 12354
13373 12286 8366
12021 12106 12354
11596 11278 12354
12445 11596 12354
13107 11283 14128
11596 13107 11278
12920 12368 12726
13763 13772 9650
12546 4342 11466
11200 11199 11137
11138 11200 11137
26565 23975 18653
22327 22423 12409
17799 17708 17800
19312 17506 17507
13244 13337 13243
10228 10615 3821
9729 6874 10856
13431 13430 13336
9729 10856 13718
6874 13384 11160
13152 13247 13151
13719 9729 13718
13058 13152 13151
13340 13339 13246
13057 13058 13151
13247 13246 13151
8996 8861 11230
12783 12876 12875
9446 8989 12944
8989 12008 12944
13262 13168 19297
9561 13765 971
19723 21273 21272
22315 22411 22314
11200 11269 11199
11345 11344 11268
11442 11443 9101
3819 11442 9101
28640 28769 28639
12369 9650 11443
11319 11400 11318
29088 29143 19097
12844 3035 14332
9888 10763 9633
11612 11690 10742
270 11598 4594
13274 13273 7780
4342 13373 11466
11619 12368 12920
10552 4216 4071
11922 4342 13568
10960 9649 11288
19724 19723 21272
1439 7777 1324
21273 22151 19863
19887 19965 19964
4598 1316 13670
30301 30368 30367
11347 11346 11270
25686 11201 11202
11825 11906 11824
11663 11742 11662
11585 11663 11584
11742 11741 11662
25405 29869 29868
11714 11713 11634
30348 30347 30280
32245 32351 32244
33749 33875 33748
30281 30348 30280
33658 33657 33530
32718 32851 32717
11856 34496 11773
31417 31416 31312
33623 33622 33495
5344 11774 34301
21065 33693 21066
34605 34832 34744
13344 13343 13250
13156 13251 13155
22609 22226 20301
19344 22609 20301
13061 13060 12970
13061 13155 13060
12971 13061 12970
13155 13154 13060
11132 11131 11071
31942 31943 32047
11072 11132 11071
11194 11193 11131
25471 28635 26069
12422 12512 12421
11125 11124 11064
12870 12962 12869
24966 25105 25104
34757 34563 34718
20191 20273 20190
1196 2528 6138
13710 9053 13709
2489 320 8675
12594 12684 12593
12774 12867 12773
3681 12837 11363
5495 3681 11363
19483 19564 19563
8253 11933 14536
21272 21273 19863
23647 1911 23563
11021 11066 11020
11066 11126 11065
11065 11064 11019
11126 11125 11065
34802 34406 34732
19863 22151 16192
13268 13911 13175
30567 30661 30566
12867 12959 12866
34516 34619 34368
19730 19813 19729
11444 11162 11445
5767 12030 11949
11162 12676 11445
12186 11282 13566
34273 34610 34782
11856 13756 13757
12273 12186 13566
28895 28894 28768
30483 30568 30482
11066 11065 11020
118 20065 2512
22724 21512 23722
25404 29874 29873
9878 4338 83
22847 23008 21801
15072 22159 13354
3681 10683 12837
12776 12869 12775
19332 19409 19408
11682 13675 11444
12961 12960 12868
12510 12598 12509
13110 13001 11162
12598 12597 12509
12688 12687 12597
1418 10228 3821
11379 11369 10615
13765 11778 971
19331 19332 19408
3760 3761 14786
22589 22588 22494
12337 12336 12248
13251 13344 13250
29874 25404 29875
27599 32539 32658
11281 11280 11527
11605 11281 11527
11281 12357 12448
11280 11281 12448
12357 12379 13083
12448 12357 13083
19489 19488 19408
12192 12106 13083
12249 12337 12248
19409 19489 19408
11760 11289 3934
13439 13345 28828
13168 20920 19297
14787 3760 14786
13621 13714 13620
13531 13628 13530
13623 13622 13525
1418 3821 13713
13337 13431 13336
13526 13623 13525
13526 13525 13430
13431 13526 13430
13716 13715 13622
13623 13716 13622
7996 11230 13715
13716 7996 13715
12115 12831 12463
7996 8996 11230
9540 119 7688
1204 9540 7688
11465 11464 11778
10962 8934 8362
22508 22507 22410
13765 11465 11778
12519 12518 12428
14786 14665 97
12429 12428 12336
12337 12429 12336
21368 21367 14643
19967 20044 20043
34323 34827 34687
30968 30967 30866
6509 9304 7388
12379 12192 13083
12353 12445 12106
12192 12353 12106
11595 11596 12445
12353 11595 12445
8987 15000 4216
15581 6269 21290
20725 7848 19356
11508 11507 11425
11426 11508 11425
25022 22926 24883
25334 21607 27271
11744 11743 11664
22926 23257 24883
11827 11826 11743
26357 11664 11663
11908 11907 11826
11744 11827 11743
11908 11991 11990
11827 11908 11826
4466 9502 4728
12279 12371 13262
13671 12452 11044
12843 12904 13123
4342 12546 13568
12452 12843 13123
11595 11283 11596
19659 19742 19658
12057 12056 11971
13222 13315 13314
13468 12470 13374
12847 11619 11618
2636 20426 15161
20381 21291 20376
19900 19899 19823
15164 13440 15033
22423 12408 12409
20279 20280 22588
22515 22133 3035
3035 22421 20199
12695 12696 12785
12971 12970 12878
12879 12878 12785
12786 12879 12785
11263 11262 11193
11132 11194 11131
12959 13049 12958
13238 13237 13142
5373 83 9402
83 9645 9759
28769 28895 28768
19570 19569 19488
23224 23168 23169
19489 19570 19488
11067 11127 11066
1881 15036 15167
19653 19652 19569
9053 631 13709
5202 3681 5495
13300 5202 5495
13617 13616 13519
12774 12773 12683
19563 19564 19646
13520 13617 13519
13001 13394 12676
20203 20204 20286
19570 19653 19569
19736 19735 19652
19653 19736 19652
19819 19818 19735
12138 12137 12050
19813 19812 19729
20559 20646 11524
29022 29021 28894
26426 19936 26309
13275 13749 12360
1102 3833 206
21922 22020 21921
13418 13417 13323
13324 13418 13323
19736 19819 19735
19765 16949 19172
14151 16949 19766
32427 31535 15045
15729 9504 15874
19895 19894 19818
19819 19895 19818
19973 19972 19894
12150 12149 12062
28502 28501 28366
27455 27454 27335
12063 12150 12062
32125 32229 32124
10683 9632 23721
12869 12961 12868
19895 19973 19894
12961 13051 12960
13051 13050 12960
12152 12151 12064
13051 13145 13144
10228 11379 10615
13334 13333 13240
13771 34318 34552
12155 12242 12154
12408 20299 20217
18635 21662 6836
13438 13437 13343
12879 12971 12878
23959 29877 29876
13344 13438 13343
32777 8979 31993
21278 21275 20373
26121 26122 26238
30506 30591 30590
18480 17866 18430
32463 32462 32350
30236 30235 30171
21256 3076 21257
20050 20049 19972
12673 15870 14482
19718 19800 19799
28952 13438 13439
11289 8554 3934
12796 12890 13004
13188 11760 13097
22627 16497 19850
13714 1418 13713
13524 13621 13523
22467 32311 32419
30764 30763 30664
32826 32825 32692
31167 31166 31067
10310 7166 6692
19102 33027 33672
13113 11384 11948
32831 32830 32697
19973 20050 19972
424 8354 10748
11655 11654 11576
20132 20131 20049
22627 19850 19925
12594 12593 12505
12716 12717 11464
1659 351 1455
29879 20691 29826
24105 20095 21600
14308 14786 97
3564 12796 13004
15436 22227 22131
20050 20132 20049
13347 15297 16020
31975 32080 31974
62 8360 10362
31961 32066 31960
32017 32018 32121
26816 34390 34428
11359 11281 11605
14482 15871 14601
11684 11359 11605
14405 14645 21204
21267 14405 21204
22421 14522 20199
12887 22517 22226
12606 12605 12517
12518 12606 12517
22441 21178 22440
20132 20210 20209
21178 21177 22440
20131 20132 20209
21858 3696 13069
20210 20292 20291
34428 34660 34272
12518 12519 12606
12607 12697 12606
12697 12696 12606
12972 12971 12879
12787 12786 12696
12697 12787 12696
12880 12879 12786
21665 21570 14643
12787 12880 12786
12447 12357 11281
15871 16336 14601
11359 12447 11281
12447 11759 12379
12357 12447 12379
11759 13214 12192
27116 27232 27231
14775 14482 14899
14408 14527 14899
14482 14601 14899
22133 22224 15175
4238 16026 12279
16026 12371 12279
21477 20559 11524
12248 12247 12160
12248 12336 12247
12161 12248 12160
12336 12335 12247
11420 11419 11338
11263 11339 11262
11737 11820 11736
13425 13520 13424
11901 11900 11819
13520 13519 13424
13713 13712 13619
13523 13620 13522
11067 11066 11021
11022 11067 11021
11064 11063 11018
434 151 2025
10867 11306 11689
5473 10867 9053
13331 13425 13330
12325 12417 12324
12684 12774 12683
15313 4622 10817
13117 10741 34752
12867 12866 12773
12223 12312 12311
13749 8365 12360
19619 19702 19416
11689 8849 9275
20209 20210 20291
19647 19730 19646
21644 19459 19460
19351 19831 19809
12296 12297 8633
9276 1780 5369
34515 13366 13117
16568 2123 5241
12048 12047 11962
11400 11483 11399
13041 25085 12951
11400 11399 11318
11275 13080 11207
11798 11879 11797
22137 22521 19959
28113 28114 28250
28895 29022 28894
19960 22137 19959
22237 21384 22235
31166 31165 31066
12237 12236 12149
13640 13449 19674
21341 21342 21434
12150 12237 12149
14644 18839 20032
11920 13285 5202
19977 20054 19976
25179 22786 22775
11258 11257 11188
11189 11258 11188
13146 13241 13240
13145 13146 13240
12330 12329 12241
12242 12330 12241
16178 13258 16023
11738 11737 11658
11743 11826 11742
11907 11906 11825
13438 13533 13437
15580 22518 17950
2644 21662 19721
12795 20844 20833
12379 11759 12192
13214 12536 12353
12192 13214 12353
11675 11595 12353
12536 11675 12353
11209 11283 11595
11675 11209 11595
8364 1340 3894
20844 12105 12456
13258 10714 16509
19644 19645 19727
12016 1678 11760
12696 12695 12605
8989 9898 12008
21718 21815 21814
13714 13713 13620
13429 13524 13428
3378 12432 5143
22325 20726 20733
20214 20215 20296
12840 13640 16423
22035 12498 22041
13432 13527 13431
13527 13526 13431
19574 19573 19492
12418 12417 12325
21177 21178 21760
11432 12058 24047
11920 11928 11384
6894 10940 8235
34459 34517 34501
9737 271 8341
2932 13199 11229
3761 3765 14665
11397 11480 11396
12796 1678 12016
12890 12796 12016
19889 19967 19888
12887 22423 22517
11187 11256 11186
12809 7730 9513
13221 13220 15379
11845 10689 14041
11122 12847 11618
13409 13408 13314
16992 19496 19495
11732 13081 11435
20065 20644 19337
15297 15723 16020
16020 15723 3951
12518 12517 12427
12428 12518 12427
22017 22115 22114
21919 22017 22016
25435 25404 25436
28367 28502 28366
172 19075 17544
18741 19513 21382
22131 22227 20038
15723 1881 3951
22605 19356 22323
19645 19728 19727
20726 22035 21846
3378 19643 12432
13532 13531 13436
13532 13533 29082
22609 12887 22226
160 19344 13958
20372 21267 20371
22423 22327 22517
12520 23551 24744
21414 25318 11514
7949 13977 13932
12446 13742 14648
11056 11055 30820
33489 33488 33355
24080 23986 23323
22079 20781 25300
23998 14651 19273
11433 11514 21324
20215 20297 20296
4754 585 14430
25404 25435 29875
11078 29935 29934
12161 12160 12073
12074 12161 12073
11502 11501 11419
11339 11420 11338
12243 12242 12155
12156 12243 12155
11737 11736 11657
11658 11737 11657
3821 2121 13712
13620 13713 13619
12519 12520 12607
11127 11126 11066
11019 11064 11018
13132 13227 13131
11306 8849 11689
9053 11689 631
12507 12506 12416
13049 13048 12958
12945 4622 15313
12959 12958 12866
10921 11273 11276
13281 9778 10697
11124 11123 11063
13031 5748 13011
11064 11124 11063
26901 34549 34402
13579 34412 26587
9182 11205 8538
12297 12298 8634
8435 12208 12296
11432 24047 24533
6136 1886 62
12486 12575 12485
24379 11700 11622
123 10868 9730
9841 9840 9726
21104 20827 21013
13491 9839 13492
16990 19493 19412
13112 10446 7619
11719 11801 11718
22140 21104 22043
28657 28786 28785
26200 26201 26318
18556 26072 29801
30568 30567 30482
22543 22255 2132
19438 12945 15313
12325 12324 12236
12237 12325 12236
13285 11920 8849
11306 13285 8849
12721 12089 12186
12030 2783 11949
11334 11333 11257
11258 11334 11257
12961 12962 13051
13052 13146 13145
12422 12421 12329
12330 12422 12329
11659 11658 11580
11581 11659 11580
11826 11907 11825
11907 11990 11989
12363 13572 12729
12272 12363 12729
24859 13066 24266
25153 23858 22988
29875 23959 29876
34830 34769 34474
2383 861 12913
34448 12827 34551
34025 34024 33898
13108 11359 11684
11448 13108 11684
11611 11678 11925
12539 12447 11359
8215 13268 13360
11704 11611 11925
12606 12696 12605
16499 13289 12498
33997 33996 33869
9759 9645 1659
13621 13620 13523
20125 20126 20203
12065 12152 12064
13617 13710 13616
12238 12237 12150
13143 13238 13142
12869 12868 12775
9201 8777 1121
12686 12776 12685
25405 29870 29869
11586 26359 26358
3302 12713 7172
10672 7785 12731
10457 7730 8109
11287 11368 12731
7785 11287 12731
23304 23248 13199
11287 11702 11368
3760 3564 3761
11462 8889 8171
3564 13004 3761
14786 3761 14665
12219 12308 12218
14888 14765 14766
13205 7730 11768
7003 7002 6895
13108 12539 11359
13769 11759 12447
